movieId;title;genres;ano_lancamento;quantidade_avaliacoes;media_avaliacoes;mediana_avaliacoes;desvio_padrao_avaliacoes;primeira_avaliacao;ultima_avaliacao;quantidade_generos;periodo_lancamento;faixa_avaliacao;faixa_popularidade;generos_normalizados
164;Devil in a Blue Dress (1995);Crime|Film-Noir|Mystery|Thriller;1995;14;3,3214285714285716;3,0;0,7747739833491605;1996-03-29 18:39:22+00:00;2017-06-26 21:59:47+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_media;genero_crime|genero_film_noir|genero_misterio|genero_suspense
165;Die Hard: With a Vengeance (1995);Action|Crime|Thriller;1995;144;3,5555555555555554;3,5;0,92197551488033;1996-03-29 18:36:55+00:00;2017-12-25 21:40:58+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_acao|genero_crime|genero_suspense
168;First Knight (1995);Action|Drama|Romance;1995;54;3,0833333333333335;3,0;1,298584134631631;1996-03-29 18:36:56+00:00;2018-06-25 04:51:12+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_acao|genero_drama|genero_romance
169;Free Willy 2: The Adventure Home (1995);Adventure|Children|Drama;1995;10;2,4;3,0;0,9944289260117533;1996-03-29 18:36:56+00:00;2016-04-04 19:11:34+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_aventura|genero_infantil|genero_drama
170;Hackers (1995);Action|Adventure|Crime|Thriller;1995;35;3,2285714285714286;3,0;0,9183013181545423;1996-05-14 13:36:01+00:00;2017-06-27 01:07:55+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_crime|genero_suspense
171;Jeffrey (1995);Comedy|Drama;1995;6;3,8333333333333335;3,5;0,983192080250175;1996-06-27 07:37:48+00:00;2000-08-09 04:55:04+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama
172;Johnny Mnemonic (1995);Action|Sci-Fi|Thriller;1995;53;2,6792452830188678;3,0;1,070111153566272;1996-05-12 22:24:35+00:00;2017-06-26 21:00:55+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_alta;genero_acao|genero_ficcao_cientifica|genero_suspense
173;Judge Dredd (1995);Action|Crime|Sci-Fi;1995;62;2,6693548387096775;3,0;1,0280633886301838;1996-05-12 22:23:46+00:00;2017-06-26 22:01:39+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_alta;genero_acao|genero_crime|genero_ficcao_cientifica
174;Jury Duty (1995);Comedy;1995;10;2,7;2,5;1,4757295747452437;1996-05-18 20:06:29+00:00;2007-02-21 02:17:47+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia
175;Kids (1995);Drama;1995;20;3,975;4,0;0,7517523388373117;1996-04-17 17:08:17+00:00;2017-06-26 22:59:33+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
176;Living in Oblivion (1995);Comedy;1995;13;4,3076923076923075;4,0;0,5219539227133918;1996-08-24 08:41:26+00:00;2018-02-18 22:15:45+00:00;1;periodo_1990_1999;avaliacao_alta;popularidade_media;genero_comedia
177;Lord of Illusions (1995);Horror;1995;8;2,75;3,0;1,164964745021435;1996-05-14 13:38:25+00:00;2009-01-02 21:10:34+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_terror
180;Mallrats (1995);Comedy|Romance;1995;36;3,4027777777777777;3,75;0,9244260338520828;1996-05-12 22:34:55+00:00;2018-01-17 02:03:09+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_romance
181;Mighty Morphin Power Rangers: The Movie (1995);Action|Children;1995;17;2,264705882352941;2,5;1,1607870048325986;1996-05-14 13:37:43+00:00;2018-02-21 01:15:18+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_acao|genero_infantil
185;Net, The (1995);Action|Crime|Thriller;1995;112;3,0401785714285716;3,0;1,037882444126004;1996-03-29 18:36:56+00:00;2018-08-11 00:15:43+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_acao|genero_crime|genero_suspense
186;Nine Months (1995);Comedy|Romance;1995;48;2,8229166666666665;3,0;1,074311176310709;1996-03-29 18:36:56+00:00;2018-01-05 17:37:25+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia|genero_romance
188;Prophecy, The (1995);Fantasy|Horror|Mystery;1995;12;3,4583333333333335;3,5;1,0103629710818451;1996-05-14 13:29:51+00:00;2017-06-26 23:08:24+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_fantasia|genero_terror|genero_misterio
190;Safe (1995);Thriller;1995;5;2,8;3,0;1,4832396974191326;1999-12-13 10:00:59+00:00;2003-03-31 02:45:12+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_suspense
191;Scarlet Letter, The (1995);Drama|Romance;1995;6;2,4166666666666665;2,0;1,4288690166235205;1996-06-23 12:35:57+00:00;2018-02-22 19:11:01+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_drama|genero_romance
193;Showgirls (1995);Drama;1995;35;2,4714285714285715;2,0;1,01418510567422;1996-04-17 17:08:18+00:00;2018-02-20 11:08:08+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_drama
194;Smoke (1995);Comedy|Drama;1995;18;3,6666666666666665;4,0;1,2718675476729209;1996-04-17 17:08:18+00:00;2016-11-19 08:35:06+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama
195;Something to Talk About (1995);Comedy|Drama|Romance;1995;10;3,1;3,5;1,2649110640673518;1996-03-29 18:36:56+00:00;2018-02-20 15:58:57+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_romance
196;Species (1995);Horror|Sci-Fi;1995;45;2,6666666666666665;3,0;0,9170109546287282;1996-04-18 11:46:46+00:00;2017-06-26 22:32:07+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_terror|genero_ficcao_cientifica
198;Strange Days (1995);Action|Crime|Drama|Mystery|Sci-Fi|Thriller;1995;28;3,25;3,0;0,927960727138337;1996-05-12 22:29:53+00:00;2017-06-27 02:51:21+00:00;6;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_crime|genero_drama|genero_misterio|genero_ficcao_cientifica|genero_suspense
203;To Wong Foo, Thanks for Everything! Julie Newmar (1995);Comedy;1995;22;3,4318181818181817;3,0;0,7912535946725622;1996-05-14 07:37:54+00:00;2018-02-14 20:41:58+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia
204;Under Siege 2: Dark Territory (1995);Action;1995;30;2,716666666666667;3,0;1,127121244077395;1996-03-29 18:36:56+00:00;2017-05-06 01:57:48+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_acao
205;Unstrung Heroes (1995);Comedy|Drama;1995;9;3,1666666666666665;3,0;0,6123724356957945;1996-04-23 08:19:50+00:00;2003-06-02 15:52:52+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama
207;Walk in the Clouds, A (1995);Drama|Romance;1995;21;3,4285714285714284;3,5;1,0872639316848771;1996-03-29 18:36:56+00:00;2018-02-21 18:33:18+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_romance
208;Waterworld (1995);Action|Adventure|Sci-Fi;1995;115;2,9130434782608696;3,0;0,9557326333834747;1996-03-29 18:36:56+00:00;2018-01-05 17:29:39+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_alta;genero_acao|genero_aventura|genero_ficcao_cientifica
213;Burnt by the Sun (Utomlyonnye solntsem) (1994);Drama;1994;6;3,8333333333333335;4,75;1,807392228230128;1996-04-17 17:08:17+00:00;2015-11-04 04:10:21+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama
215;Before Sunrise (1995);Drama|Romance;1995;24;4,041666666666667;4,0;0,9990937922923461;1996-04-17 17:08:17+00:00;2018-01-05 14:04:57+00:00;2;periodo_1990_1999;avaliacao_alta;popularidade_media;genero_drama|genero_romance
216;Billy Madison (1995);Comedy;1995;49;3,326530612244898;3,0;1,0633624950685288;1996-05-12 22:26:52+00:00;2017-06-26 22:34:15+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia
217;Babysitter, The (1995);Drama|Thriller;1995;6;2,3333333333333335;2,0;1,505545305418162;1996-08-06 07:43:57+00:00;2007-08-02 20:14:57+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_drama|genero_suspense
218;Boys on the Side (1995);Comedy|Drama;1995;14;3,4285714285714284;3,5;1,0163498575623615;1996-03-29 18:36:55+00:00;2017-06-26 21:02:44+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama
222;Circle of Friends (1995);Drama|Romance;1995;16;3,75;4,0;1,2382783747337807;1996-03-29 18:36:55+00:00;2009-07-10 22:04:25+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_romance
223;Clerks (1994);Comedy;1994;104;3,855769230769231;4,0;0,9468216554343288;1996-04-17 17:08:17+00:00;2017-12-23 00:45:51+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_comedia
224;Don Juan DeMarco (1995);Comedy|Drama|Romance;1995;40;3,6125;3,75;0,7552168987135842;1996-04-17 17:08:17+00:00;2012-12-19 22:32:36+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_romance
225;Disclosure (1994);Drama|Thriller;1994;52;3,5384615384615383;3,25;0,784945070178536;1996-03-29 18:36:55+00:00;2009-03-22 09:19:53+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_drama|genero_suspense
227;Drop Zone (1994);Action|Thriller;1994;22;2,8636363636363638;3,0;1,0371873387954444;1996-03-29 18:36:55+00:00;2010-06-03 06:52:44+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_acao|genero_suspense
229;Death and the Maiden (1994);Drama|Thriller;1994;7;3,4285714285714284;3,0;0,8380817098475258;1996-04-17 17:08:17+00:00;2017-06-26 23:13:58+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama|genero_suspense
230;Dolores Claiborne (1995);Drama|Thriller;1995;24;3,3958333333333335;3,0;0,7515081455005149;1996-04-17 17:08:17+00:00;2018-02-21 03:25:28+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_suspense
231;Dumb & Dumber (Dumb and Dumber) (1994);Adventure|Comedy;1994;133;3,0601503759398496;3,0;1,1214803426872666;1996-04-18 11:46:45+00:00;2018-08-28 15:34:11+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_aventura|genero_comedia
232;Eat Drink Man Woman (Yin shi nan nu) (1994);Comedy|Drama|Romance;1994;14;3,892857142857143;4,0;1,2275455722164175;1996-05-23 08:28:10+00:00;2007-06-16 04:02:37+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_romance
233;Exotica (1994);Drama;1994;12;3,5;3,5;0,5222329678670935;1996-05-14 13:37:56+00:00;2018-02-20 16:19:54+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
234;Exit to Eden (1994);Comedy;1994;17;2,588235294117647;3,0;0,9393364366277243;1996-03-29 18:36:56+00:00;2018-02-23 02:42:34+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia
235;Ed Wood (1994);Comedy|Drama;1994;70;3,6785714285714284;4,0;0,9090356184955471;1996-04-17 17:08:17+00:00;2017-06-26 18:17:14+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_comedia|genero_drama
236;French Kiss (1995);Action|Comedy|Romance;1995;45;3,477777777777778;3,0;0,9167355346031046;1996-03-29 18:36:56+00:00;2017-06-26 21:55:52+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_comedia|genero_romance
237;Forget Paris (1995);Comedy|Romance;1995;22;3,340909090909091;3,25;1,0395324456830126;1996-03-29 18:36:56+00:00;2018-02-22 23:42:47+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_romance
239;Goofy Movie, A (1995);Animation|Children|Comedy|Romance;1995;17;3,0;3,0;1,0606601717798212;1996-05-18 20:06:59+00:00;2017-11-12 01:42:32+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_media;genero_animacao|genero_infantil|genero_comedia|genero_romance
242;Farinelli: il castrato (1994);Drama|Musical;1994;5;3,6;4,0;0,8944271909999159;2000-06-22 13:46:16+00:00;2002-12-08 15:55:02+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama|genero_musical
246;Hoop Dreams (1994);Documentary;1994;29;4,293103448275862;4,5;0,7620137955644517;1996-04-17 17:08:17+00:00;2015-06-28 23:39:28+00:00;1;periodo_1990_1999;avaliacao_alta;popularidade_media;genero_documentario
247;Heavenly Creatures (1994);Crime|Drama;1994;21;3,9285714285714284;4,0;0,7629828681843762;1996-09-16 16:49:01+00:00;2015-07-03 02:39:58+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_crime|genero_drama
248;Houseguest (1994);Comedy;1994;17;3,176470588235294;3,0;0,9990804595756451;1996-04-18 11:46:46+00:00;2018-02-22 20:19:57+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia
249;Immortal Beloved (1994);Drama|Romance;1994;18;3,7222222222222223;4,0;0,8947924869885988;1996-06-10 09:31:40+00:00;2012-03-31 22:56:04+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_romance
250;Heavyweights (Heavy Weights) (1995);Children|Comedy;1995;6;2,5;2,75;1,0954451150103321;1996-05-31 08:19:40+00:00;2018-02-22 20:27:17+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_infantil|genero_comedia
252;I.Q. (1994);Comedy|Romance;1994;43;3,453488372093023;3,5;0,864745720183603;1996-03-29 18:36:56+00:00;2018-02-21 02:50:28+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_romance
253;Interview with the Vampire: The Vampire Chronicles (1994);Drama|Horror;1994;109;3,458715596330275;3,5;1,016367078734836;1996-04-18 11:46:46+00:00;2018-02-20 09:53:17+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_drama|genero_terror
255;Jerky Boys, The (1995);Comedy;1995;7;2,0714285714285716;2,0;1,5391710817994273;1996-05-18 20:07:17+00:00;2005-04-11 03:07:20+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_comedia
256;Junior (1994);Comedy|Sci-Fi;1994;35;2,8285714285714287;3,0;1,0427823157223146;1996-03-29 18:36:56+00:00;2018-02-20 17:05:38+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia|genero_ficcao_cientifica
257;Just Cause (1995);Mystery|Thriller;1995;14;3,5;3,0;0,9405399431259602;1996-03-29 18:36:56+00:00;2003-03-07 13:26:03+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_misterio|genero_suspense
258;Kid in King Arthur's Court, A (1995);Adventure|Children|Comedy|Fantasy|Romance;1995;10;2,6;3,0;1,0749676997731399;1996-05-31 08:16:15+00:00;2007-06-27 02:00:39+00:00;5;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_aventura|genero_infantil|genero_comedia|genero_fantasia|genero_romance
259;Kiss of Death (1995);Crime|Drama|Thriller;1995;5;3,2;3,0;0,447213595499958;1996-04-18 11:46:46+00:00;2000-06-22 13:56:01+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_crime|genero_drama|genero_suspense
260;Star Wars: Episode IV - A New Hope (1977);Action|Adventure|Sci-Fi;1977;251;4,231075697211155;4,5;0,8720036916475826;1996-08-17 18:23:58+00:00;2018-08-30 11:05:38+00:00;3;periodo_1970_1989;avaliacao_alta;popularidade_alta;genero_acao|genero_aventura|genero_ficcao_cientifica
261;Little Women (1994);Drama;1994;42;3,880952380952381;4,0;0,763572506895629;1996-03-29 18:36:56+00:00;2018-08-12 04:29:38+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
262;Little Princess, A (1995);Children|Drama;1995;21;3,9047619047619047;4,0;0,6248809410409236;1996-05-31 08:10:52+00:00;2018-02-20 16:49:51+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_infantil|genero_drama
265;Like Water for Chocolate (Como agua para chocolate) (1992);Drama|Fantasy|Romance;1992;33;3,9393939393939394;4,0;1,0662256427286492;1996-04-17 17:08:18+00:00;2011-05-30 22:09:29+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_fantasia|genero_romance
266;Legends of the Fall (1994);Drama|Romance|War|Western;1994;68;3,3970588235294117;3,5;0,9794867050876044;1996-03-29 18:36:56+00:00;2018-05-05 20:07:42+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_drama|genero_romance|genero_guerra|genero_faroeste
267;Major Payne (1995);Comedy;1995;17;2,9411764705882355;3,0;1,2976222599091636;1996-05-12 22:29:04+00:00;2017-06-26 18:57:42+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia
270;Love Affair (1994);Drama|Romance;1994;5;3,4;3,0;1,3874436925511608;1996-03-29 18:36:56+00:00;2018-02-20 16:54:29+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama|genero_romance
272;Madness of King George, The (1994);Comedy|Drama;1994;31;3,7580645161290325;4,0;1,1170718250701661;1996-04-17 17:08:18+00:00;2017-03-01 20:14:05+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama
273;Mary Shelley's Frankenstein (Frankenstein) (1994);Drama|Horror|Sci-Fi;1994;28;2,9464285714285716;3,0;1,0482727037253528;1996-05-14 07:37:38+00:00;2015-01-30 17:57:01+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_drama|genero_terror|genero_ficcao_cientifica
274;Man of the House (1995);Comedy;1995;7;2,9285714285714284;3,0;1,2392393980641052;1996-03-29 18:36:56+00:00;2017-06-26 18:58:56+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_comedia
275;Mixed Nuts (1994);Comedy;1994;6;2,0;2,0;0,6324555320336759;1996-05-12 22:31:00+00:00;2000-08-18 11:03:15+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_comedia
276;Milk Money (1994);Comedy|Romance;1994;22;3,25;3,0;0,8128433340529317;1996-03-29 18:36:56+00:00;2017-06-27 00:32:57+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_romance
277;Miracle on 34th Street (1994);Drama;1994;38;3,223684210526316;3,0;1,1548801764278915;1996-05-14 13:25:55+00:00;2017-06-26 19:14:22+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
280;Murder in the First (1995);Drama|Thriller;1995;13;4,076923076923077;4,0;0,8623164985025761;1996-05-12 22:27:30+00:00;2001-10-26 21:29:23+00:00;2;periodo_1990_1999;avaliacao_alta;popularidade_media;genero_drama|genero_suspense
281;Nobody's Fool (1994);Comedy|Drama|Romance;1994;14;3,7857142857142856;4,0;0,8017837257372732;1996-03-29 18:36:56+00:00;2017-06-27 00:46:37+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_romance
282;Nell (1994);Drama;1994;40;3,3375;3,0;0,9363561397848689;1996-03-29 18:36:56+00:00;2017-06-26 21:08:46+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
288;Natural Born Killers (1994);Action|Crime|Thriller;1994;92;3,233695652173913;3,0;1,1252620865813316;1996-04-17 17:08:18+00:00;2018-06-19 02:24:39+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_acao|genero_crime|genero_suspense
289;Only You (1994);Comedy|Romance;1994;8;3,5625;3,0;1,1160357137142676;1996-03-29 18:36:56+00:00;2005-02-21 08:11:37+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_comedia|genero_romance
290;Once Were Warriors (1994);Crime|Drama;1994;14;4,035714285714286;4,0;0,8427127833163771;1996-07-09 19:56:40+00:00;2009-02-14 00:12:30+00:00;2;periodo_1990_1999;avaliacao_alta;popularidade_media;genero_crime|genero_drama
292;Outbreak (1995);Action|Drama|Sci-Fi|Thriller;1995;101;3,4257425742574257;3,0;0,9038421837186551;1996-03-29 18:36:56+00:00;2018-02-21 20:00:30+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_acao|genero_drama|genero_ficcao_cientifica|genero_suspense
293;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;1994;133;4,018796992481203;4,0;0,862532421519739;1996-04-17 17:08:18+00:00;2018-09-17 04:12:44+00:00;4;periodo_1990_1999;avaliacao_alta;popularidade_alta;genero_acao|genero_crime|genero_drama|genero_suspense
296;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;1994;307;4,197068403908795;4,5;0,9519971466349252;1996-04-17 17:08:18+00:00;2018-09-17 04:12:07+00:00;4;periodo_1990_1999;avaliacao_alta;popularidade_alta;genero_comedia|genero_crime|genero_drama|genero_suspense
300;Quiz Show (1994);Drama;1994;81;3,5185185185185186;3,5;0,8457409637576849;1996-03-29 18:36:56+00:00;2018-02-09 17:40:10+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_drama
302;Queen Margot (Reine Margot, La) (1994);Drama|Romance;1994;5;3,2;3,0;0,44721359549995787;1996-10-17 12:30:36+00:00;2000-03-31 06:01:11+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama|genero_romance
303;Quick and the Dead, The (1995);Action|Thriller|Western;1995;32;2,953125;3,0;0,9012480146280311;1996-04-17 17:08:18+00:00;2017-06-27 05:46:19+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_acao|genero_suspense|genero_faroeste
